Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Transcription by RNA Polymerase III (GO:0006383)	2/39	0.1796312886989045	0.6062657316462619	0	0	2.691424248676157	4.620768828171181	GTF3C4;POLR3G
Regulation of CD8-positive, Alpha-Beta T Cell Activation (GO:2001185)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	DAPL1
Apoptotic DNA Fragmentation (GO:0006309)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	FOXL2
Regulation of Actin Filament Length (GO:0030832)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	ARHGAP35
Axon Ensheathment in Central Nervous System (GO:0032291)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	PLP1
Regulation of Defense Response to Bacterium (GO:1900424)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	PIM1
Regulation of Dendritic Spine Maintenance (GO:1902950)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	HOMER1
Regulation of Hair Cycle (GO:0042634)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	TSKU
Regulation of Neutrophil Activation (GO:1902563)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	PLA2G2A
Regulation of Odontoblast Differentiation (GO:1901329)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	LEF1
Regulation of Sodium Ion Export Across Plasma Membrane (GO:1903276)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	ATP1B2
Regulation of Transforming Growth Factor Beta1 Production (GO:0032908)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	TSKU
Fructose 6-Phosphate Metabolic Process (GO:0006002)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	PFKP
Glucocorticoid Metabolic Process (GO:0008211)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	CYP11A1
Response to Hydroxyurea (GO:0072710)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	ATRX
Retinal Rod Cell Differentiation (GO:0060221)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	SOX9
Sex-chromosome Dosage Compensation (GO:0007549)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	LRIF1
Intracellular Amino Acid Homeostasis (GO:0080144)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	NAGS
Store-operated Calcium Entry (GO:0002115)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	STIMATE
L-leucine Transport (GO:0015820)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	SLC43A1
Tooth Mineralization (GO:0034505)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	AMELX
Urogenital System Development (GO:0001655)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	SOX9
Microtubule Anchoring (GO:0034453)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	BICD1
Negative Regulation of Cardiac Muscle Cell Apoptotic Process (GO:0010667)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	HAND2
Negative Regulation of Protein Localization to Chromatin (GO:0120186)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	JAK2
Neuron Projection Regeneration (GO:0031102)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	CSPG5
Phosphate Ion Transport (GO:0006817)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	SLC17A8
Positive Regulation of Branching Involved in Ureteric Bud Morphogenesis (GO:0090190)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	SOX9
Positive Regulation of Keratinocyte Migration (GO:0051549)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	ADAM9
Positive Regulation of Mesenchymal Cell Proliferation (GO:0002053)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	SOX9
Positive Regulation of Phagocytosis, Engulfment (GO:0060100)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	F2RL1
Positive Regulation of Sodium Ion Export Across Plasma Membrane (GO:1903278)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	ATP1B2
Presynaptic Membrane Organization (GO:0097090)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	CNTN2
Purine Ribonucleoside Monophosphate Catabolic Process (GO:0009169)	1/10	0.1808771729600612	0.6062657316462619	0	0	5.526226734348562	9.449500008322758	PNP
Monoatomic Anion Transmembrane Transport (GO:0098656)	3/75	0.18489904051678505	0.6062657316462619	0	0	2.0762117346938775	3.5045319012592384	GABRA5;SLC26A4;SLC1A7
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	5/153	0.18608584140951767	0.6062657316462619	0	0	1.6854643104643106	2.834187789903052	CARMIL1;ATP1B2;MAPT;L1CAM;FRYL
Camera-type Eye Development (GO:0043010)	2/40	0.18676414235992095	0.6062657316462619	0	0	2.620463372170885	4.396898366194433	FOXL2;TSKU
Regulation of Filopodium Assembly (GO:0051489)	2/40	0.18676414235992095	0.6062657316462619	0	0	2.620463372170885	4.396898366194433	TENM2;DPYSL3
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	2/41	0.19393584740279457	0.6062657316462619	0	0	2.553141514973576	4.187733838524661	TRAF3;JAK2
Organelle Transport Along Microtubule (GO:0072384)	2/41	0.19393584740279457	0.6062657316462619	0	0	2.553141514973576	4.187733838524661	MAPT;BICD1
Regulation of Animal Organ Morphogenesis (GO:2000027)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	PKHD1
Branched-chain Amino Acid Transport (GO:0015803)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	SLC43A1
C21-steroid Hormone Biosynthetic Process (GO:0006700)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	CYP11A1
Regulation of Complement-Dependent Cytotoxicity (GO:1903659)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	IL11
Regulation of Focal Adhesion Disassembly (GO:0120182)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	RHOU
Cellular Response to Increased Oxygen Levels (GO:0036295)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	FOXO1
Cellular Response to Interleukin-12 (GO:0071349)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	JAK2
Regulation of Granulocyte Differentiation (GO:0030852)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	LEF1
Cyclic Nucleotide Transport (GO:0070729)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	SLC46A2
Regulation of Mitotic Sister Chromatid Segregation (GO:0033047)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	KNL1
Regulation of Nitric Oxide Metabolic Process (GO:0080164)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	JAK2
Regulation of Phagocytosis, Engulfment (GO:0060099)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	F2RL1
Regulation of Protein Tyrosine Kinase Activity (GO:0061097)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	SRCIN1
Regulation of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	F2RL1
Response to Corticosteroid (GO:0031960)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	ADAM9
Growth Hormone Receptor Signaling Pathway via JAK-STAT (GO:0060397)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	JAK2
Ribosomal Subunit Export From Nucleus (GO:0000054)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	NOP9
IMP Metabolic Process (GO:0046040)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	PNP
TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	TRAF3
TRNA Transcription by RNA Polymerase III (GO:0042797)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	GTF3C4
Tetrahydrofolate Metabolic Process (GO:0046653)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	TYMS
Urea Cycle (GO:0000050)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	NAGS
Mitotic Spindle Elongation (GO:0000022)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	KIF23
Mitotic Spindle Midzone Assembly (GO:0051256)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	KIF23
Mitral Valve Morphogenesis (GO:0003183)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	ADAMTS19
Negative Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901020)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	CACNA1F
Negative Regulation of Neural Precursor Cell Proliferation (GO:2000178)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	CNTFR
Negative Regulation of Transforming Growth Factor Beta Production (GO:0071635)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	TSKU
Nuclear mRNA Surveillance (GO:0071028)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	EXOSC5
One-carbon Metabolic Process (GO:0006730)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	TYMS
Pinocytosis (GO:0006907)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	CARMIL1
Plasminogen Activation (GO:0031639)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	FGA
Positive Regulation of DNA-templated DNA Replication (GO:2000105)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	ATRX
Positive Regulation of MHC Class II Biosynthetic Process (GO:0045348)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	JAK2
Positive Regulation of Attachment of Spindle Microtubules to Kinetochore (GO:0051987)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	RCC2
Positive Regulation of Cell Morphogenesis (GO:0010770)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	CUL7
Positive Regulation of Centriole Replication (GO:0046601)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	SASS6
Positive Regulation of Chondrocyte Differentiation (GO:0032332)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	SOX9
Positive Regulation of Chromosome Segregation (GO:0051984)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	RCC2
Positive Regulation of Neuroblast Proliferation (GO:0002052)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	DISC1
Positive Regulation of Platelet Aggregation (GO:1901731)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	JAK2
Positive Regulation of Transcription of Nucleolar Large rRNA by RNA Polymerase I (GO:1901838)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	SMARCB1
Post-translational Protein Targeting to Membrane, Translocation (GO:0031204)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	SEC61A1
Protein Localization to Chromosome, Telomeric Region (GO:0070198)	1/11	0.19706291878467247	0.6062657316462619	0	0	4.973350253807107	8.077875706384882	ATRX
Positive Regulation of Signal Transduction (GO:0009967)	8/283	0.19857460338119537	0.6062657316462619	0	0	1.4530420483908857	2.348973846262345	SMARCB1;HOMER1;ZMIZ1;NOS3;HAND2;JAK2;KIF7;DISC1
Alpha-amino Acid Metabolic Process (GO:1901605)	2/42	0.20114210139661998	0.6062657316462619	0	0	2.4891857506361323	3.992015837737563	ASL;NAGS
Glutathione Metabolic Process (GO:0006749)	2/42	0.20114210139661998	0.6062657316462619	0	0	2.4891857506361323	3.992015837737563	GSTO1;GSTT2
Heart Contraction (GO:0060047)	2/42	0.20114210139661998	0.6062657316462619	0	0	2.4891857506361323	3.992015837737563	ACTC1;SCN4B
Odontogenesis (GO:0042476)	2/42	0.20114210139661998	0.6062657316462619	0	0	2.4891857506361323	3.992015837737563	COL1A2;AMELX
Positive Regulation of Actin Filament Polymerization (GO:0030838)	2/42	0.20114210139661998	0.6062657316462619	0	0	2.4891857506361323	3.992015837737563	CARMIL1;CRACD
Positive Regulation of Myoblast Differentiation (GO:0045663)	2/42	0.20114210139661998	0.6062657316462619	0	0	2.4891857506361323	3.992015837737563	SMARCB1;SMARCC2
Positive Regulation of Neuron Differentiation (GO:0045666)	2/42	0.20114210139661998	0.6062657316462619	0	0	2.4891857506361323	3.992015837737563	PCP4;NRCAM
Positive Regulation of Stem Cell Population Maintenance (GO:1902459)	2/42	0.20114210139661998	0.6062657316462619	0	0	2.4891857506361323	3.992015837737563	SMARCB1;ING1
RNA Metabolic Process (GO:0016070)	3/79	0.20504893384991482	0.6062657316462619	0	0	1.9665346401718582	3.1159871688331284	EXOSC5;MAPT;EXOSC2
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	3/79	0.20504893384991482	0.6062657316462619	0	0	1.9665346401718582	3.1159871688331284	COL1A2;ZMIZ1;ADAM9
Cellular Response to Retinoic Acid (GO:0071300)	2/43	0.20837875597308753	0.6062657316462619	0	0	2.4283497796810027	3.808618726504688	SOX9;WNT3
Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	2/43	0.20837875597308753	0.6062657316462619	0	0	2.4283497796810027	3.808618726504688	PARVB;SRCIN1
Microtubule Polymerization (GO:0046785)	2/43	0.20837875597308753	0.6062657316462619	0	0	2.4283497796810027	3.808618726504688	MAPT;FGF13
Positive Regulation of Cell Cycle G1/S Phase Transition (GO:1902808)	2/43	0.20837875597308753	0.6062657316462619	0	0	2.4283497796810027	3.808618726504688	PIM1;SASS6
Positive Regulation of Monoatomic Ion Transport (GO:0043270)	2/43	0.20837875597308753	0.6062657316462619	0	0	2.4283497796810027	3.808618726504688	DLG1;SCN4B
Pyrimidine Nucleobase Metabolic Process (GO:0006206)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	DPYSL3
Actin Filament Network Formation (GO:0051639)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	CARMIL1
RRNA 3'-End Processing (GO:0031125)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	EXOSC2
Angiotensin-activated Signaling Pathway (GO:0038166)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	PLA2G2A
Regulation of TORC2 Signaling (GO:1903939)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	SIK3
Biomineral Tissue Development (GO:0031214)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	AMELX
Regulation of Keratinocyte Migration (GO:0051547)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	ADAM9
Regulation of Mesenchymal Cell Proliferation (GO:0010464)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	SOX9
Defense Response to Symbiont (GO:0140546)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	F2RL1
Defense Response to Tumor Cell (GO:0002357)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	PRDX2
Diol Metabolic Process (GO:0034311)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	NOS3
Regulation of Protein Localization to Centrosome (GO:1904779)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	BICD1
Regulation of Pseudopodium Assembly (GO:0031272)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	F2RL1
Fatty Acid Homeostasis (GO:0055089)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	ACACB
Regulation of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	DLG1
Response to Nitric Oxide (GO:0071731)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	FOXO1
Hematopoietic Stem Cell Proliferation (GO:0071425)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	MECOM
Surfactant Homeostasis (GO:0043129)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	TMEM63A
TRNA Transcription (GO:0009304)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	GTF3C4
Meiotic DNA Double-Strand Break Formation (GO:0042138)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	SHOC1
Type II Interferon-Mediated Signaling Pathway (GO:0060333)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	JAK2
Urea Metabolic Process (GO:0019627)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	NAGS
MyD88-independent Toll-Like Receptor Signaling Pathway (GO:0002756)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	TRAF3
Negative Regulation of DNA Binding (GO:0043392)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	LEF1
Negative Regulation of Alpha-Beta T Cell Activation (GO:0046636)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	DAPL1
Negative Regulation of calcineurin-NFAT Signaling Cascade (GO:0070885)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	HOMER3
Negative Regulation of Calcineurin-Mediated Signaling (GO:0106057)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	HOMER3
Negative Regulation of Protein Tyrosine Kinase Activity (GO:0061099)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	SRCIN1
Neurotransmitter Uptake (GO:0001504)	1/12	0.21292963041355867	0.6062657316462619	0	0	4.520996769727734	6.993048604572466	SLC1A7
